Xcoord,Ycoord
0.34234993796845625,0.058502904335099415
0.13260906423492003,0.2386495961420393
0.4059282244932818,0.059501778316245035
0.7746090787788333,0.1478276750812344
0.6089036511629478,0.6295412339046834
0.6815829308012633,0.9335710633934223
0.16051942296304755,0.5693572087729731
0.6394995243969245,0.2660078668735901
0.9777198137378692,0.39948854840351133
0.33841521800165875,0.09834618375366799
0.9647247988312836,0.18230699941147444
0.4083989034721843,0.5160449578815818
0.13543101439856664,0.8958760230690814
0.15292251330959838,0.4916973364260474
0.7979095665610885,0.09032748823433723
0.8787183967869714,0.7360241572615606
0.48851723443594,0.008722479001297523
0.06065298775756389,0.8326248509437515
0.07247476349840387,0.8588909015703855
0.7165765335399078,0.6147804210211368
0.5134662616237733,0.6476147972358867
0.9588736505101529,0.5745123799622216
0.4025504140066939,0.15347778195418138
0.6788460525883325,0.42999661583563864
0.303535426337178,0.038346718939551105
0.8329333555171416,0.5915452542226302
0.7824826521024558,0.1620022524451834
0.12059745618244999,0.41095306384247665
0.10305886993976066,0.3836402081050687
0.17279749466439953,0.15466816105879755
