Xcoord,Ycoord
0.8830016472313197,0.4884487053445956
0.6211630120775309,0.9131777837721983
0.8792961192898275,0.3194393070621451
0.41331273577195227,0.9169598211448556
0.5879838922015473,0.9222608797416596
0.4836810109782764,0.7795539095056949
0.9463106631162306,0.586566216160991
0.12252698755966618,0.8791011654560013
0.46447568007411444,0.7097935724540957
0.022719817331556036,0.7278053779616428
0.0791655568642593,0.6449317860238448
0.6096416880851594,0.9422857285834677
0.7446807351401834,0.45881489708797296
0.7400193173743838,0.2549722303185469
0.27225475737367844,0.5960440915955574
0.9624189720992172,0.20110288771411278
0.9388286175598277,0.7131429751302768
0.5829009714128627,0.8667442624075536
0.030891874257189977,0.7818666516893858
0.15710375916296782,0.4692717981478023
0.3884444466878395,0.47899042131572556
0.07851650749259731,0.7919879458119404
0.8495361591627858,0.5711465204162985
0.3557943207440174,0.41591358310900106
0.16218358891313367,0.8611317932823987
0.7102490516245576,0.22095159552472232
0.7726308703636982,0.5902480818221396
6.272856717643993E-4,0.10615988523058562
0.5405217986928789,0.05940134886440185
0.6395118264675407,0.38766062829305703
0.35440234799218573,0.6310991216933246
0.10416102634372848,0.8727511618073347
0.719674769563156,0.7227861696979068
0.05056214497096456,0.47822327726576686
0.5659471314185397,0.24708203437128406
0.9687797691569004,0.4490185803656572
0.9040430547247253,0.6919801192419937
0.13025156719862807,0.9465886771346347
0.9922683247797667,0.3278693051482391
0.8110257273263731,0.519855115586484
0.3835596507800796,0.7785989224845669
0.28066627732589466,0.6934186401419364
0.6810696262679738,0.3429637739385313
0.7474710512860786,0.66070306342696
0.9540919922327351,0.1231131484000838
0.7557930758014326,0.8332325127431466
0.7496605795887784,0.6229999618878067
0.2408185694389947,0.5112095848180349
0.3705064180536288,0.19190097036391351
0.10665985532298083,0.9312022423188361
0.9496138426609637,0.7257214161971255
0.4058351089541379,0.4570587064261141
0.8287351673355327,0.6113648545195569
0.5468372435164995,0.21720057484129374
0.6469549865938309,0.33478181113612027
0.2405822083430671,0.8970731136701553
0.7490091856665846,0.5503902729020065
0.5660212166784641,0.5788565054961631
0.3423251602604841,0.13476186529589573
0.5418839490807339,0.902241937809235
0.29353991245839195,0.05213769084478659
0.020076520818239296,0.2181947985410787
0.24576798675998435,0.2788881659542608
0.7404172948276313,0.38455170429052987
0.3946048235853872,0.5727323826083934
0.8934023219654282,0.7858561947432513
0.44294232248521404,0.6270490012795739
0.8592325178695611,0.7959416486913663
0.44693248568947785,0.907893025918923
0.32197572252842444,0.012939307605984385
0.8448807766353369,0.8402297926521992
0.3970949886513405,0.13653621228969148
0.729621300459066,0.544123977501289
0.1359565108484696,0.361911120407986
0.431408113842897,0.8993941963529292
0.9993032655703562,0.19193563275144776
0.7097122121288079,0.560947015477045
0.8290566702005793,0.9758028365978737
0.3859617566801984,0.8991472143658445
0.12216682547371882,0.4073965116704117
0.6850845743896804,0.8981127390959716
0.1741687902635115,0.7905605240915803
0.36571741827897075,0.8508321218745398
0.7548292851114663,0.3247165619594986
0.07929794792662193,0.02691641687852364
0.03985727035930997,0.356961021874317
0.6949726847897474,0.3344174531848376
0.009181879651607439,0.5769077867181772
0.880247021192068,0.9353131663422773
0.03412733314081573,0.1975253951698438
0.6665928988669956,0.0864711035412915
0.48785725868317853,0.08179814458581414
0.8730810207519639,0.7553696115067641
0.7472359451298016,0.9710613457701198
0.9420979166435673,0.40178276513527666
0.7968341776756848,0.8193846977208598
0.846530610621748,0.8377621148765169
0.11848367407606131,0.9433630005126801
0.7101392879242011,0.20801868164331727
0.5967949420292257,0.9146766647098044
