Xcoord,Ycoord
0.9112014438479926,0.05984041033823362
0.8882144575775969,0.3994671961632592
0.4289837750281744,0.9718727544939878
0.5855945475159432,0.6573971807837701
0.041081677749027934,0.7670210586683832
0.7794094290373951,0.6376566976355051
0.9953997906482424,0.7846464510017411
0.8057099247396233,0.4436201080271618
0.9450093693191066,0.7639507186646796
0.8161436005970454,0.9687564056773494
0.7290155590542035,0.5430119505465478
0.8955269522368983,0.9137728555782895
0.2481677037929687,0.2473156151060305
0.6843318174296656,0.4003250654784135
0.18939300905638312,0.8599009472651773
0.0068488127609842575,0.7145266843252551
0.6669116263118586,0.48028275403448695
0.08489287202688478,0.5191568684079076
0.9423167877287888,0.025596621132015662
0.2772662564922348,0.21037678299755624
0.26198076365403355,0.6049551100231144
0.9267970639126185,0.962931544603605
0.5073737263686874,0.30679186490256616
0.8196224843465137,0.40722707362353683
0.7923593344803807,0.6790089018130274
0.9654871624808395,0.8123357911374359
0.36125721289753854,0.7530322456389972
0.8931795036737258,0.11089961577855234
0.14243925368269839,0.06541925177976826
0.4218292961258959,0.09506186648792325
0.09445308793541596,0.7644508847596558
0.9166424590259639,0.6369743751614846
0.045142759356776696,0.5541805880191484
0.36674983262322114,0.8430901543504439
0.06896305965756977,0.9247008796578328
0.23319822088259967,0.6383657516113057
0.573660715833765,0.8449277343354485
0.9067145578621544,0.3946615349661149
0.17472194919145767,0.8529917579277004
0.7877241017124228,0.8670424889180991
0.1244628840390618,0.26936433749473854
0.45520637435090694,0.8823459274160381
0.5323651267413482,0.07913623544322268
0.12632357085602552,0.936296504723466
0.8642364839755687,0.8824044652675028
0.625357729737844,0.09861332534943712
0.24000212982385694,0.19551341915066967
0.37834468114634434,0.3999675981408525
0.8634091543360262,0.3009340022715915
0.5288942277371173,0.18031357783371216
0.5116531143741628,0.7898548971838901
0.13103766896862123,0.7150297894575631
0.38891265639301564,0.9190978783053596
0.5165453113278522,0.8034709323211441
0.8050038693359448,0.9127595367880097
0.3570080441747272,0.9039458099647407
0.0788435538312181,0.37901928679543595
0.6450787909898908,0.8297999415975597
0.7861362168581388,0.08384393184960492
0.8046212664746597,0.9831959060590129
0.971677148615286,0.42585753154601313
0.4061147278656829,0.5963487442571083
0.22888953616213725,0.09043405974870411
0.5115153321707367,0.4743871552871153
0.6126908375026919,0.5261103241379729
0.5018758096897763,0.28967607469930323
0.19650998733336944,0.08270473915337417
0.3513775690229769,0.5643496596428723
0.7102532363501407,0.8780670286037074
0.7030296623202733,0.09596812395118814
0.1032436126851426,0.7191732307832087
0.7741418662536396,0.7306257616337797
0.06463515486651805,0.693318906693949
0.07377986963525585,0.06850167436600374
0.5035294225621022,0.3664529394631245
0.14976243631373842,0.8987586111736646
0.7419990595336061,0.8782330466269829
0.09936177792789536,0.9038596816552821
0.7064489487049971,0.6071737010548139
0.3757205663875006,0.44778632567622023
0.7162226975656085,0.494295529447658
0.501099254066223,0.0683054963377453
0.5630882900877215,0.5599748137529369
0.6584206425221012,0.6303477808332417
0.4512136462885824,0.6262307766568882
0.7741787492227578,0.9657220396229658
0.024469141798898475,0.7654770216619153
0.6286313455650979,0.22380680344358617
0.14637082588927175,0.5368029238117045
0.7332969790009992,0.08852220776955155
0.31770476482375365,0.6421398113060944
0.20112868177650856,0.47880034929126747
0.6178490619116038,0.2372055006548769
0.6013383109936624,0.3429366336712999
0.8380373649468013,0.7659102215385486
0.8386968888589871,0.6816174299881255
0.03828335384853254,0.8519458510700325
0.4262381482479195,0.9900852659755982
0.10441320370953922,0.47756934123678263
0.13064347049110603,0.896814826264899
