Xcoord,Ycoord
0.9112014438479926,0.05984041033823362
0.8882144575775969,0.3994671961632592
0.4289837750281744,0.9718727544939878
0.5855945475159432,0.6573971807837701
0.041081677749027934,0.7670210586683832
0.7794094290373951,0.6376566976355051
0.9953997906482424,0.7846464510017411
0.8057099247396233,0.4436201080271618
0.9450093693191066,0.7639507186646796
0.8161436005970454,0.9687564056773494
0.7290155590542035,0.5430119505465478
0.8955269522368983,0.9137728555782895
0.2481677037929687,0.2473156151060305
0.6843318174296656,0.4003250654784135
0.18939300905638312,0.8599009472651773
0.0068488127609842575,0.7145266843252551
0.6669116263118586,0.48028275403448695
0.08489287202688478,0.5191568684079076
0.9423167877287888,0.025596621132015662
0.2772662564922348,0.21037678299755624
0.26198076365403355,0.6049551100231144
0.9267970639126185,0.962931544603605
0.5073737263686874,0.30679186490256616
0.8196224843465137,0.40722707362353683
0.7923593344803807,0.6790089018130274
0.9654871624808395,0.8123357911374359
0.36125721289753854,0.7530322456389972
0.8931795036737258,0.11089961577855234
0.14243925368269839,0.06541925177976826
0.4218292961258959,0.09506186648792325
